"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"62",6,65,5,4.9514,3,"Laptop",25,20,7,3,50,5,3,60,5,"RH_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"63",6,61,1,6.4598,3,"Laptop",25,40,9,1,50,4,1,60,5,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"64",6,62,2,3.9187,3,"Laptop",20,30,8,1,70,6,1,80,5,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"65",6,63,3,2.7665,3,"Laptop",15,30,8,3,50,4,3,80,5,"RH_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"66",6,69,9,3.4805,3,"Laptop",15,40,9,2,70,6,2,60,4,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"67",6,66,6,2.4998,3,"Laptop",15,20,7,2,60,5,2,70,3,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"68",6,67,7,5.1498,3,"Laptop",20,30,7,3,60,4,3,80,4,"RH_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"69",6,68,8,5.1796,3,"Laptop",20,40,9,2,60,4,2,80,3,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"70",6,70,10,3.9681,3,"Laptop",25,40,9,3,70,5,3,70,3,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"71",6,71,11,2.3635,3,"Laptop",25,20,8,2,50,6,2,70,5,"RH_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"72",6,72,12,4.3294,3,"Laptop",20,30,7,1,70,6,1,70,3,"Metro_label","WG","laptop",22835.99998342,27009.60000252,6596.3999951,104127.60002985,210,252,62,955,160569.60001089,1479
"73",7,78,6,6.3333,2,"Laptop",20,30,9,2,50,5,2,60,3,"Bus_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"74",7,73,1,7.2772,2,"Laptop",15,20,8,3,70,4,3,60,4,"RH_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"75",7,74,2,6.316,2,"Laptop",20,20,7,3,70,6,3,60,3,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"76",7,75,3,6.5165,2,"Laptop",15,40,9,1,60,4,1,70,5,"Bus_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"77",7,76,4,5.2105,2,"Laptop",25,30,8,2,70,4,2,80,4,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"78",7,77,5,2.8208,2,"Laptop",25,20,9,2,60,4,2,70,4,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"79",7,82,10,1.9332,2,"Laptop",15,40,7,1,50,6,1,70,5,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"80",7,79,7,5.3076,2,"Laptop",25,40,8,3,60,6,3,70,3,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
