"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"52",5,52,4,5.0683,3,"Tablet",15,30,8,1,60,5,1,70,4,"RH_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"53",5,53,5,5.6507,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"54",5,54,6,4.7008,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"55",5,55,7,7.3703,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"56",5,56,8,4.0327,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"57",5,57,9,5.1664,3,"Tablet",15,40,9,2,70,6,2,60,4,"RH_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"58",5,58,10,5.0837,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"59",5,59,11,5.1494,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"60",5,60,12,4.483,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WG","tablet",30641.99998904,44021.39999858,43028.99999161,83077.80004038,278,397,399,762,200770.20001961,1836
"61",6,61,1,7.8441,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"62",6,62,2,3.6303,3,"Tablet",20,30,8,1,70,6,1,80,5,"RH_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"63",6,63,3,3.3188,3,"Tablet",15,30,8,3,50,4,3,80,5,"RH_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"64",6,64,4,4.0475,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"65",6,65,5,3.7235,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"66",6,66,6,4.9341,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"67",6,67,7,4.2191,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"68",6,68,8,3.5165,3,"Tablet",20,40,9,2,60,4,2,80,3,"RH_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"69",6,69,9,5.4971,3,"Tablet",15,40,9,2,70,6,2,60,4,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"70",6,70,10,7.0297,3,"Tablet",25,40,9,3,70,5,3,70,3,"RH_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"71",6,71,11,5.7856,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"72",6,72,12,3.5998,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WG","tablet",39679.1999997,35665.7999758,31933.20000822,73777.79996912,362,314,284,654,181055.99995284,1614
"73",7,73,1,7.8798,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"74",7,74,2,12.8829,4,"Tablet",20,40,8,2,70,4,2,70,5,"Bus_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"75",7,75,3,6.2949,4,"Tablet",20,30,8,2,60,5,2,60,5,"Bus_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"76",7,76,4,6.4646,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
