"","pid","X","Trial","TrialDuration","Block","Device","cost1","qual1","cost2","qual2","Choice","type","experiment","Cost_FT_time","Qual_FT_time","Other_FT_time","Cost_FT_count","Qual_FT_count","Other_FT_count","Tot_time","Tot_counts"
"343",31,343,7,6.2649,3,"Laptop",15,7,7,1,"Option1_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"344",31,344,8,4.3832,3,"Laptop",11,7,7,1,"Option1_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"345",31,345,9,9.0968,3,"Laptop",9,7,5,3,"Option1_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"346",31,346,10,6.2975,3,"Laptop",13,7,9,5,"Option1_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"347",31,347,11,4.333,3,"Laptop",9,3,15,9,"Option2_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"348",31,348,12,4.5438,3,"Laptop",11,1,13,3,"Option2_label","WL","laptop",30867,23453,34602,121,94,117,88922,332
"349",32,349,1,2.565,2,"Laptop",7,1,11,9,"Option2_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"350",32,350,2,2.6331,2,"Laptop",13,7,11,1,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"351",32,351,3,3.0641,2,"Laptop",15,9,7,3,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"352",32,352,4,4.383,2,"Laptop",15,9,9,7,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"353",32,353,5,3.0492,2,"Laptop",7,3,11,7,"Option2_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"354",32,354,6,2.4166,2,"Laptop",11,3,11,3,"Option2_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"355",32,355,7,2.5316,2,"Laptop",7,3,9,7,"Option2_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"356",32,356,8,1.9283,2,"Laptop",13,5,7,1,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"357",32,357,9,2.1831,2,"Laptop",15,5,7,1,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"358",32,358,10,2.8164,2,"Laptop",5,3,13,5,"Option2_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"359",32,359,11,1.9162,2,"Laptop",13,9,9,7,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"360",32,360,12,1.9664,2,"Laptop",15,9,13,1,"Option1_label","WL","laptop",11940,5140,18811,39,28,56,35891,123
"361",33,361,1,5.5364,3,"Laptop",11,9,9,1,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"362",33,362,2,3.3011,3,"Laptop",5,5,13,7,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"363",33,363,3,4.8164,3,"Laptop",5,5,15,9,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"364",33,364,4,5.7222,3,"Laptop",9,5,15,9,"Option2_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"365",33,365,5,4.9664,3,"Laptop",5,1,15,3,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"366",33,366,6,4.9663,3,"Laptop",9,9,5,7,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"367",33,367,7,6.6808,3,"Laptop",15,7,7,1,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"368",33,368,8,5.4666,3,"Laptop",11,7,7,1,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"369",33,369,9,3.9329,3,"Laptop",9,7,5,3,"Option1_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"370",33,370,10,6.5665,3,"Laptop",13,7,9,5,"Option2_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"371",33,371,11,3.8831,3,"Laptop",9,3,15,9,"Option2_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"372",33,372,12,3.9829,3,"Laptop",11,1,13,3,"Option2_label","WL","laptop",23644,16974,18861,99,77,63,59479,239
"373",34,373,1,4.3715,4,"Laptop",11,5,13,9,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"374",34,374,2,3.3991,4,"Laptop",5,1,13,7,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"375",34,375,3,3.283,4,"Laptop",13,1,15,3,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"376",34,376,4,4.4297,4,"Laptop",7,9,5,5,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"377",34,377,5,3.9655,4,"Laptop",9,1,15,9,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"378",34,378,6,3.2984,4,"Laptop",13,1,15,9,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"379",34,379,7,3.8687,4,"Laptop",11,9,5,1,"Option1_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"380",34,380,8,4.2497,4,"Laptop",5,1,15,5,"Option1_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"381",34,381,9,2.697,4,"Laptop",11,9,7,7,"Option1_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"382",34,382,10,3.2666,4,"Laptop",7,5,9,9,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"383",34,383,11,2.5972,4,"Laptop",15,3,5,1,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"384",34,384,12,2.8142,4,"Laptop",13,5,5,1,"Option2_label","WL","laptop",17926,17292,15962,66,66,61,51180,193
"385",35,385,1,2.6001,3,"Laptop",11,9,9,1,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"386",35,386,2,1.7827,3,"Laptop",5,5,13,7,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"387",35,387,3,2.3663,3,"Laptop",5,5,15,9,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"388",35,388,4,4.0796,3,"Laptop",9,5,15,9,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"389",35,389,5,2.4122,3,"Laptop",5,1,15,3,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"390",35,390,6,2.364,3,"Laptop",9,9,5,7,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"391",35,391,7,2.3178,3,"Laptop",15,7,7,1,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"392",35,392,8,2.133,3,"Laptop",11,7,7,1,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"393",35,393,9,2.0016,3,"Laptop",9,7,5,3,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"394",35,394,10,2.6194,3,"Laptop",13,7,9,5,"Option1_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"395",35,395,11,1.8332,3,"Laptop",9,3,15,9,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"396",35,396,12,1.8359,3,"Laptop",11,1,13,3,"Option2_label","WL","laptop",6403,14006,18586,27,54,60,38995,141
"397",36,397,1,7.9141,2,"Laptop",7,1,11,9,"Option2_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"398",36,398,2,5.5685,2,"Laptop",13,7,11,1,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"399",36,399,3,5.5481,2,"Laptop",15,9,7,3,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"400",36,400,4,9.3307,2,"Laptop",15,9,9,7,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"401",36,401,5,6.0663,2,"Laptop",7,3,11,7,"Option2_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"402",36,402,6,7.1175,2,"Laptop",11,3,11,3,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"403",36,403,7,4.7816,2,"Laptop",7,3,9,7,"Option2_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"404",36,404,8,6.8812,2,"Laptop",13,5,7,1,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"405",36,405,9,6.2636,2,"Laptop",15,5,7,1,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"406",36,406,10,7.8831,2,"Laptop",5,3,13,5,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"407",36,407,11,7.2497,2,"Laptop",13,9,9,7,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"408",36,408,12,4.0332,2,"Laptop",15,9,13,1,"Option1_label","WL","laptop",21251,14671,41470,80,61,144,77392,285
"409",37,409,1,9.3829,2,"Laptop",7,1,11,9,"Option2_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"410",37,410,2,5.7886,2,"Laptop",13,7,11,1,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"411",37,411,3,9.9672,2,"Laptop",15,9,7,3,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"412",37,412,4,15.3969,2,"Laptop",15,9,9,7,"Option2_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"413",37,413,5,7.3459,2,"Laptop",7,3,11,7,"Option2_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"414",37,414,6,4.4525,2,"Laptop",11,3,11,3,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"415",37,415,7,5.4181,2,"Laptop",7,3,9,7,"Option2_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"416",37,416,8,12.6525,2,"Laptop",13,5,7,1,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"417",37,417,9,5.5008,2,"Laptop",15,5,7,1,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"418",37,418,10,10.4835,2,"Laptop",5,3,13,5,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"419",37,419,11,10.0866,2,"Laptop",13,9,9,7,"Option2_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"420",37,420,12,4.9831,2,"Laptop",15,9,13,1,"Option1_label","WL","laptop",34215,24373,27941,126,100,122,86529,348
"421",38,421,1,3.5639,4,"Laptop",11,5,13,9,"Option1_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"422",38,422,2,2.8301,4,"Laptop",5,1,13,7,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"423",38,423,3,2.0363,4,"Laptop",13,1,15,3,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"424",38,424,4,4.8665,4,"Laptop",7,9,5,5,"Option1_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"425",38,425,5,2.7523,4,"Laptop",9,1,15,9,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"426",38,426,6,2.0689,4,"Laptop",13,1,15,9,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"427",38,427,7,4.2663,4,"Laptop",11,9,5,1,"Option1_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"428",38,428,8,3.6164,4,"Laptop",5,1,15,5,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"429",38,429,9,4.2664,4,"Laptop",11,9,7,7,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"430",38,430,10,7.0297,4,"Laptop",7,5,9,9,"Option2_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"431",38,431,11,8.5497,4,"Laptop",15,3,5,1,"Option1_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"432",38,432,12,2.5992,4,"Laptop",13,5,5,1,"Option1_label","WL","laptop",23884,18657,12101,87,80,57,54642,224
"433",39,433,1,3.2451,3,"Laptop",11,9,9,1,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"434",39,434,2,3.2833,3,"Laptop",5,5,13,7,"Option2_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"435",39,435,3,7.2751,3,"Laptop",5,5,15,9,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"436",39,436,4,3.3833,3,"Laptop",9,5,15,9,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"437",39,437,5,3.0334,3,"Laptop",5,1,15,3,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"438",39,438,6,2.4699,3,"Laptop",9,9,5,7,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"439",39,439,7,2.8326,3,"Laptop",15,7,7,1,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"440",39,440,8,2.8992,3,"Laptop",11,7,7,1,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"441",39,441,9,3.2835,3,"Laptop",9,7,5,3,"Option1_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"442",39,442,10,6.433,3,"Laptop",13,7,9,5,"Option2_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"443",39,443,11,3.1875,3,"Laptop",9,3,15,9,"Option2_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"444",39,444,12,2.4665,3,"Laptop",11,1,13,3,"Option2_label","WL","laptop",13236,15719,15167,70,88,89,44122,247
"445",40,445,1,9.1286,3,"Laptop",11,9,9,1,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"446",40,446,2,12.1662,3,"Laptop",5,5,13,7,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"447",40,447,3,17.7994,3,"Laptop",5,5,15,9,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"448",40,448,4,15.1481,3,"Laptop",9,5,15,9,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"449",40,449,5,12.9996,3,"Laptop",5,1,15,3,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"450",40,450,6,7.9662,3,"Laptop",9,9,5,7,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"451",40,451,7,10.6974,3,"Laptop",15,7,7,1,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"452",40,452,8,8.3199,3,"Laptop",11,7,7,1,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"453",40,453,9,4.833,3,"Laptop",9,7,5,3,"Option1_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"454",40,454,10,5.8997,3,"Laptop",13,7,9,5,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"455",40,455,11,6.4482,3,"Laptop",9,3,15,9,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
"456",40,456,12,8.2164,3,"Laptop",11,1,13,3,"Option2_label","WL","laptop",34605,20539,41465,148,106,187,96609,441
