"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"67",6,67,7,11.0685,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"68",6,68,8,8.969,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"69",6,69,9,4.9159,3,"Smartphone",15,40,9,2,70,6,2,60,4,"RH_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"70",6,70,10,6.1354,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"71",6,71,11,6.5483,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"72",6,72,12,4.683,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label","WL","mobile",20286,19416,16723,25923,75,75,55,111,82348,316
"73",7,73,1,7.0078,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"74",7,74,2,4.3548,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"75",7,75,3,2.3811,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"76",7,76,4,3.483,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"77",7,77,5,2.1662,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"78",7,78,6,2.4016,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"79",7,79,7,2.0324,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Bus_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"80",7,80,8,1.7825,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"81",7,81,9,2.8831,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"82",7,82,10,5.0868,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"83",7,83,11,2.398,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"84",7,84,12,1.7206,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WL","mobile",9055,10934,13123,7824,28,38,35,29,40936,130
"85",8,85,1,6.9752,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"86",8,86,2,6.1669,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"87",8,87,3,4.6829,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"88",8,88,4,6.2502,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"89",8,89,5,4.8812,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"90",8,90,6,6.1277,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"91",8,91,7,4.712,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"92",8,92,8,10.6647,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"93",8,93,9,4.9971,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"94",8,94,10,5.612,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"95",8,95,11,5.4496,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"96",8,96,12,4.6367,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WL","mobile",15117,12878,21723,30001,60,45,70,90,79719,265
"97",9,97,1,5.4083,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"98",9,98,2,3.6663,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"99",9,99,3,3.6511,3,"Smartphone",15,30,8,3,50,4,3,80,5,"RH_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"100",9,100,4,3.6862,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
