"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"39",4,39,3,4.3139,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"40",4,40,4,3.3002,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"41",4,41,5,3.4669,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"42",4,42,6,3.9038,3,"Tablet",15,20,7,2,60,5,2,70,3,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"43",4,43,7,3.4492,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"44",4,44,8,2.6831,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"45",4,45,9,3.3528,3,"Tablet",15,40,9,2,70,6,2,60,4,"Bus_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"46",4,46,10,2.7502,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"47",4,47,11,2.1491,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"48",4,48,12,3.3844,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WL","tablet",11135,8307,9420,25008,50,33,42,92,53870,217
"49",5,49,1,6.0604,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"50",5,50,2,6.2292,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"51",5,51,3,5.2343,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"52",5,52,4,5.0683,3,"Tablet",15,30,8,1,60,5,1,70,4,"RH_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"53",5,53,5,5.6507,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"54",5,54,6,4.7008,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"55",5,55,7,7.3703,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"56",5,56,8,4.0327,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"57",5,57,9,5.1664,3,"Tablet",15,40,9,2,70,6,2,60,4,"RH_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"58",5,58,10,5.0837,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"59",5,59,11,5.1494,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"60",5,60,12,4.483,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WL","tablet",13379,15887,16028,14247,64,79,77,72,59541,292
"61",6,61,1,7.8441,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"62",6,62,2,3.6303,3,"Tablet",20,30,8,1,70,6,1,80,5,"RH_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"63",6,63,3,3.3188,3,"Tablet",15,30,8,3,50,4,3,80,5,"RH_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"64",6,64,4,4.0475,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"65",6,65,5,3.7235,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"66",6,66,6,4.9341,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"67",6,67,7,4.2191,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"68",6,68,8,3.5165,3,"Tablet",20,40,9,2,60,4,2,80,3,"RH_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"69",6,69,9,5.4971,3,"Tablet",15,40,9,2,70,6,2,60,4,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"70",6,70,10,7.0297,3,"Tablet",25,40,9,3,70,5,3,70,3,"RH_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"71",6,71,11,5.7856,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"72",6,72,12,3.5998,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label","WL","tablet",12179,8859,5453,27889,56,44,28,123,54380,251
"73",7,73,1,7.8798,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"74",7,74,2,12.8829,4,"Tablet",20,40,8,2,70,4,2,70,5,"Bus_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"75",7,75,3,6.2949,4,"Tablet",20,30,8,2,60,5,2,60,5,"Bus_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"76",7,76,4,6.4646,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"77",7,77,5,12.3347,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
