inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,calibrationClick.clicked_name,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Bus_label,Loc_Metro_label,Loc_RH_label,Loc_Cost_label,Loc_Travel_label,Loc_Comfort_label,Loc_Bus_cost,Loc_Metro_cost,Loc_RH_cost,Loc_Bus_travel,Loc_Metro_travel,Loc_RH_travel,Loc_Bus_comfort,Loc_Metro_comfort,Loc_RH_comfort,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,RH_cost,RH_travel_time,RH_Comfort,metro_cost,metro_travel_time,metro_Comfort,Bus_cost,Bus_travel_time,Bus_Comfort
space,1.5671,-0.119791667,-0.240740741,1,0,0,0.678125,0.698148148,1,0,0,0,0,0,19,1,0.67,0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.315625,-0.662962963,1,0,0,0,1,1,14,1,0.33,-0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.007291667,-0.664814815,1,0,0,0,2,2,9,1,0,-0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.342708333,0.335185185,1,0,0,0,3,3,7,1,-0.33,0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.34375,-0.324074074,1,0,0,0,4,4,15,1,0.33,-0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.005208333,0.012962963,1,0,0,0,5,5,11,1,0,0,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.661458333,0.32962963,1,0,0,0,6,6,3,1,-0.67,0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.342708333,0.651851852,1,0,0,0,7,7,18,1,0.33,0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.661458333,-0.324074074,1,0,0,0,8,8,1,1,-0.67,-0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.320833333,0.344444444,1,0,0,0,9,9,17,1,0.33,0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.00625,-0.324074074,1,0,0,0,10,10,10,1,0,-0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.672916667,-0.672222222,1,0,0,0,11,11,20,1,0.67,-0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.322916667,-0.327777778,1,0,0,0,12,12,5,1,-0.33,-0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.317708333,-0.659259259,1,0,0,0,13,13,4,1,-0.33,-0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.326041667,0.646296296,1,0,0,0,14,14,8,1,-0.33,0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.659375,-0.662962963,1,0,0,0,15,15,0,1,-0.67,-0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.019791667,0.666666667,1,0,0,0,16,16,13,1,0,0.67,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.00625,0.324074074,1,0,0,0,17,17,12,1,0,0.33,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.332291667,0.001851852,1,0,0,0,18,18,6,1,-0.33,0,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.669791667,0,1,0,0,0,19,19,2,1,-0.67,0,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.323958333,0.014814815,1,0,0,0,20,20,16,1,0.33,0,21,001,2024-11-19_15h49.00.796,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
