"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_opt1",0.038240036504285,0.123648237071655,0.30926471262283,0.118211884660226,0.323487241694839
"b_opt2",0,NA,NA,NA,NA
"b_qual",0.73068822684214,0.0747789397425902,9.77131033627076,0.0775223114630064,9.42552167308407
"b_cost",-0.283491353465943,0.0388680129753414,-7.29369298208776,0.0484384620555654,-5.85260847342223
