"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_opt1",0.0108337905463352,0.120456351976502,0.0899395537766958,0.104316358513403,0.103855145067619
"b_opt2",0,NA,NA,NA,NA
"b_qual",0.696861309973957,0.0690699076691476,10.0892173377732,0.0967051094047014,7.20604437825162
"b_cost",-0.303604698492218,0.037800358835519,-8.03179408463543,0.0523759512243051,-5.79664314242241
