"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"197",17,5,3.1496,2,"Tablet",25,20,9,2,60,4,2,70,4,"Metro_label"
"198",17,6,2.1817,2,"Tablet",20,30,9,2,50,5,2,60,3,"Metro_label"
"199",17,7,2.0708,2,"Tablet",25,40,8,3,60,6,3,70,3,"Metro_label"
"200",17,8,3.8162,2,"Tablet",15,30,7,3,60,4,3,80,5,"Metro_label"
"201",17,9,1.8316,2,"Tablet",20,40,8,1,50,5,1,80,3,"Metro_label"
"202",17,10,2.3498,2,"Tablet",15,40,7,1,50,6,1,70,5,"Metro_label"
"203",17,11,2.2741,2,"Tablet",25,20,7,2,70,5,2,80,5,"Metro_label"
"204",17,12,3.3357,2,"Tablet",25,30,9,1,70,6,1,60,4,"Bus_label"
"205",18,1,5.113,1,"Tablet",20,20,7,2,70,4,2,70,4,"RH_label"
"206",18,2,3.8472,1,"Tablet",20,40,7,3,50,5,3,60,4,"Metro_label"
"207",18,3,4.3331,1,"Tablet",25,30,8,3,60,6,3,70,3,"Metro_label"
"208",18,4,3.6289,1,"Tablet",25,30,7,1,50,4,1,70,4,"Metro_label"
"209",18,5,5.966,1,"Tablet",25,30,9,2,60,5,2,60,5,"Metro_label"
"210",18,6,4.8972,1,"Tablet",20,20,9,3,70,4,3,70,5,"Metro_label"
"211",18,7,5.4155,1,"Tablet",15,20,9,1,70,5,1,80,3,"Metro_label"
"212",18,8,4.8881,1,"Tablet",15,40,8,3,70,5,3,80,4,"Metro_label"
"213",18,9,3.8165,1,"Tablet",20,20,9,1,60,6,1,80,5,"Metro_label"
"214",18,10,2.6699,1,"Tablet",15,20,8,1,60,6,1,60,5,"Bus_label"
"215",18,11,5.2687,1,"Tablet",15,40,8,2,50,4,2,60,3,"Metro_label"
"216",18,12,4.1829,1,"Tablet",15,30,7,2,50,6,2,80,3,"Metro_label"
"217",19,1,19.6232,3,"Tablet",25,40,9,1,50,4,1,60,5,"RH_label"
"218",19,2,5.0793,3,"Tablet",20,30,8,1,70,6,1,80,5,"RH_label"
"219",19,3,8.8011,3,"Tablet",15,30,8,3,50,4,3,80,5,"RH_label"
"220",19,4,11.5664,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label"
"221",19,5,10.0994,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label"
"222",19,6,10.7329,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label"
"223",19,7,9.0497,3,"Tablet",20,30,7,3,60,4,3,80,4,"RH_label"
"224",19,8,10.3164,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label"
"225",19,9,14.9363,3,"Tablet",15,40,9,2,70,6,2,60,4,"Bus_label"
"226",19,10,11.7013,3,"Tablet",25,40,9,3,70,5,3,70,3,"Bus_label"
"227",19,11,12.3762,3,"Tablet",25,20,8,2,50,6,2,70,5,"RH_label"
"228",19,12,8.3996,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label"
"229",20,1,4.894,2,"Tablet",15,20,8,3,70,4,3,60,4,"Bus_label"
"230",20,2,2.4164,2,"Tablet",20,20,7,3,70,6,3,60,3,"Bus_label"
"231",20,3,3.6194,2,"Tablet",15,40,9,1,60,4,1,70,5,"Metro_label"
"232",20,4,2.7332,2,"Tablet",25,30,8,2,70,4,2,80,4,"Metro_label"
"233",20,5,2.7954,2,"Tablet",25,20,9,2,60,4,2,70,4,"Metro_label"
"234",20,6,2.7876,2,"Tablet",20,30,9,2,50,5,2,60,3,"Metro_label"
"235",20,7,2.6,2,"Tablet",25,40,8,3,60,6,3,70,3,"Metro_label"
"236",20,8,2.433,2,"Tablet",15,30,7,3,60,4,3,80,5,"Metro_label"
"237",20,9,2.6663,2,"Tablet",20,40,8,1,50,5,1,80,3,"Metro_label"
"238",20,10,2.9166,2,"Tablet",15,40,7,1,50,6,1,70,5,"Metro_label"
"239",20,11,2.7833,2,"Tablet",25,20,7,2,70,5,2,80,5,"Metro_label"
"240",20,12,2.5024,2,"Tablet",25,30,9,1,70,6,1,60,4,"Metro_label"
"241",21,1,6.5004,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label"
"242",21,2,5.3133,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label"
"243",21,3,5.6548,3,"Tablet",15,30,8,3,50,4,3,80,5,"RH_label"
"244",21,4,5.0812,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label"
"245",21,5,7.2656,3,"Tablet",25,20,7,3,50,5,3,60,5,"RH_label"
"246",21,6,6.5999,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label"
"247",21,7,4.5165,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label"
"248",21,8,3.0129,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label"
"249",21,9,3.9342,3,"Tablet",15,40,9,2,70,6,2,60,4,"Metro_label"
"250",21,10,4.6828,3,"Tablet",25,40,9,3,70,5,3,70,3,"RH_label"
"251",21,11,3.1814,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label"
"252",21,12,5.9808,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label"
"253",22,1,6.6633,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label"
"254",22,2,8.2184,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label"
"255",22,3,7.7829,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label"
"256",22,4,8.5852,3,"Tablet",15,30,8,1,60,5,1,70,4,"RH_label"
"257",22,5,7.6869,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label"
"258",22,6,5.9225,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label"
"259",22,7,8.9838,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label"
"260",22,8,9.0171,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label"
"261",22,9,10.6687,3,"Tablet",15,40,9,2,70,6,2,60,4,"Bus_label"
"262",22,10,7.9638,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label"
"263",22,11,8.5989,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label"
"264",22,12,14.3323,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label"
"265",23,1,5.0272,1,"Tablet",20,20,7,2,70,4,2,70,4,"Bus_label"
"266",23,2,3.8524,1,"Tablet",20,40,7,3,50,5,3,60,4,"Metro_label"
"267",23,3,4.6348,1,"Tablet",25,30,8,3,60,6,3,70,3,"Metro_label"
"268",23,4,3.3997,1,"Tablet",25,30,7,1,50,4,1,70,4,"Metro_label"
"269",23,5,3.6832,1,"Tablet",25,30,9,2,60,5,2,60,5,"Metro_label"
"270",23,6,4.8357,1,"Tablet",20,20,9,3,70,4,3,70,5,"Bus_label"
"271",23,7,3.2328,1,"Tablet",15,20,9,1,70,5,1,80,3,"Metro_label"
"272",23,8,3.4667,1,"Tablet",15,40,8,3,70,5,3,80,4,"Metro_label"
"273",23,9,3.7615,1,"Tablet",20,20,9,1,60,6,1,80,5,"Metro_label"
"274",23,10,2.9381,1,"Tablet",15,20,8,1,60,6,1,60,5,"Metro_label"
"275",23,11,3.2666,1,"Tablet",15,40,8,2,50,4,2,60,3,"Metro_label"
"276",23,12,2.8524,1,"Tablet",15,30,7,2,50,6,2,80,3,"Metro_label"
"277",24,1,15.5559,3,"Tablet",25,40,9,1,50,4,1,60,5,"Bus_label"
"278",24,2,11.0623,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label"
"279",24,3,12.5196,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label"
"280",24,4,8.4132,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label"
"281",24,5,13.5185,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label"
"282",24,6,6.5352,3,"Tablet",15,20,7,2,60,5,2,70,3,"RH_label"
"283",24,7,6.9435,3,"Tablet",20,30,7,3,60,4,3,80,4,"Metro_label"
"284",24,8,10.0427,3,"Tablet",20,40,9,2,60,4,2,80,3,"Metro_label"
"285",24,9,8.2652,3,"Tablet",15,40,9,2,70,6,2,60,4,"Metro_label"
"286",24,10,7.5193,3,"Tablet",25,40,9,3,70,5,3,70,3,"Metro_label"
"287",24,11,9.8692,3,"Tablet",25,20,8,2,50,6,2,70,5,"Metro_label"
"288",24,12,4.2936,3,"Tablet",20,30,7,1,70,6,1,70,3,"Metro_label"
"289",25,1,6.094,2,"Tablet",15,20,8,3,70,4,3,60,4,"RH_label"
"290",25,2,5.0627,2,"Tablet",20,20,7,3,70,6,3,60,3,"RH_label"
"291",25,3,2.5032,2,"Tablet",15,40,9,1,60,4,1,70,5,"Metro_label"
"292",25,4,4.3422,2,"Tablet",25,30,8,2,70,4,2,80,4,"Metro_label"
"293",25,5,2.999,2,"Tablet",25,20,9,2,60,4,2,70,4,"Metro_label"
"294",25,6,2.7131,2,"Tablet",20,30,9,2,50,5,2,60,3,"Metro_label"
"295",25,7,4.7472,2,"Tablet",25,40,8,3,60,6,3,70,3,"Metro_label"
"296",25,8,4.7149,2,"Tablet",15,30,7,3,60,4,3,80,5,"RH_label"
"297",25,9,3.5834,2,"Tablet",20,40,8,1,50,5,1,80,3,"Metro_label"
"298",25,10,3.9001,2,"Tablet",15,40,7,1,50,6,1,70,5,"Metro_label"
"299",25,11,5.2024,2,"Tablet",25,20,7,2,70,5,2,80,5,"RH_label"
