"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"296",25,8,4.7234,4,"Monitor",20,20,8,1,50,5,1,70,4,"Metro_label"
"297",25,9,3.7678,4,"Monitor",25,40,7,1,60,5,1,80,4,"Metro_label"
"298",25,10,4.0663,4,"Monitor",20,30,9,3,50,6,3,70,4,"Metro_label"
"299",25,11,5.5641,4,"Monitor",15,30,7,1,70,4,1,60,3,"RH_label"
"300",25,12,6.6132,4,"Monitor",15,30,9,3,70,5,3,70,5,"RH_label"
"301",26,1,7.0921,1,"Monitor",20,20,7,2,70,4,2,70,4,"RH_label"
"302",26,2,6.1672,1,"Monitor",20,40,7,3,50,5,3,60,4,"Metro_label"
"303",26,3,10.2002,1,"Monitor",25,30,8,3,60,6,3,70,3,"Metro_label"
"304",26,4,7.1163,1,"Monitor",25,30,7,1,50,4,1,70,4,"Metro_label"
"305",26,5,8.4833,1,"Monitor",25,30,9,2,60,5,2,60,5,"Metro_label"
"306",26,6,6.5121,1,"Monitor",20,20,9,3,70,4,3,70,5,"Metro_label"
"307",26,7,6.2665,1,"Monitor",15,20,9,1,70,5,1,80,3,"Metro_label"
"308",26,8,10.6066,1,"Monitor",15,40,8,3,70,5,3,80,4,"Metro_label"
"309",26,9,5.8357,1,"Monitor",20,20,9,1,60,6,1,80,5,"Metro_label"
"310",26,10,7.402,1,"Monitor",15,20,8,1,60,6,1,60,5,"Metro_label"
"311",26,11,6.9165,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label"
"312",26,12,7.4997,1,"Monitor",15,30,7,2,50,6,2,80,3,"Metro_label"
"313",27,1,8.6471,4,"Monitor",25,20,8,1,60,4,1,60,3,"Metro_label"
"314",27,2,6.2328,4,"Monitor",20,40,8,2,70,4,2,70,5,"Bus_label"
"315",27,3,5.1008,4,"Monitor",20,30,8,2,60,5,2,60,5,"Bus_label"
"316",27,4,3.9664,4,"Monitor",25,40,7,2,70,6,2,80,5,"Metro_label"
"317",27,5,5.0497,4,"Monitor",20,40,7,3,60,6,3,60,4,"Metro_label"
"318",27,6,4.62,4,"Monitor",25,20,9,3,50,4,3,80,3,"Metro_label"
"319",27,7,6.5688,4,"Monitor",15,20,9,2,50,6,2,80,4,"Metro_label"
"320",27,8,3.1821,4,"Monitor",20,20,8,1,50,5,1,70,4,"Metro_label"
"321",27,9,2.8664,4,"Monitor",25,40,7,1,60,5,1,80,4,"Metro_label"
"322",27,10,2.2175,4,"Monitor",20,30,9,3,50,6,3,70,4,"Metro_label"
"323",27,11,3.3164,4,"Monitor",15,30,7,1,70,4,1,60,3,"Metro_label"
"324",27,12,4.7203,4,"Monitor",15,30,9,3,70,5,3,70,5,"Bus_label"
"325",28,1,6.6913,4,"Monitor",25,20,8,1,60,4,1,60,3,"Metro_label"
"326",28,2,8.4316,4,"Monitor",20,40,8,2,70,4,2,70,5,"Bus_label"
"327",28,3,5.1165,4,"Monitor",20,30,8,2,60,5,2,60,5,"Metro_label"
"328",28,4,1.9301,4,"Monitor",25,40,7,2,70,6,2,80,5,"Metro_label"
"329",28,5,3.2826,4,"Monitor",20,40,7,3,60,6,3,60,4,"Metro_label"
"330",28,6,11.9873,4,"Monitor",25,20,9,3,50,4,3,80,3,"Metro_label"
"331",28,7,2.6522,4,"Monitor",15,20,9,2,50,6,2,80,4,"Metro_label"
"332",28,8,2.6664,4,"Monitor",20,20,8,1,50,5,1,70,4,"Metro_label"
"333",28,9,2.6665,4,"Monitor",25,40,7,1,60,5,1,80,4,"Metro_label"
"334",28,10,3.1307,4,"Monitor",20,30,9,3,50,6,3,70,4,"Metro_label"
"335",28,11,4.338,4,"Monitor",15,30,7,1,70,4,1,60,3,"Bus_label"
"336",28,12,3.1493,4,"Monitor",15,30,9,3,70,5,3,70,5,"Metro_label"
"337",29,1,5.2763,1,"Monitor",20,20,7,2,70,4,2,70,4,"RH_label"
"338",29,2,4.2662,1,"Monitor",20,40,7,3,50,5,3,60,4,"Metro_label"
"339",29,3,6.9325,1,"Monitor",25,30,8,3,60,6,3,70,3,"RH_label"
"340",29,4,3.7176,1,"Monitor",25,30,7,1,50,4,1,70,4,"Metro_label"
"341",29,5,5.0661,1,"Monitor",25,30,9,2,60,5,2,60,5,"RH_label"
"342",29,6,2.9997,1,"Monitor",20,20,9,3,70,4,3,70,5,"RH_label"
"343",29,7,3.0017,1,"Monitor",15,20,9,1,70,5,1,80,3,"RH_label"
"344",29,8,3.6558,1,"Monitor",15,40,8,3,70,5,3,80,4,"RH_label"
"345",29,9,3.0143,1,"Monitor",20,20,9,1,60,6,1,80,5,"RH_label"
"346",29,10,3.5001,1,"Monitor",15,20,8,1,60,6,1,60,5,"RH_label"
"347",29,11,4.6855,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label"
"348",29,12,7.5971,1,"Monitor",15,30,7,2,50,6,2,80,3,"RH_label"
"349",30,1,4.8968,2,"Monitor",15,20,8,3,70,4,3,60,4,"RH_label"
"350",30,2,10.4515,2,"Monitor",20,20,7,3,70,6,3,60,3,"RH_label"
"351",30,3,7.9522,2,"Monitor",15,40,9,1,60,4,1,70,5,"Metro_label"
"352",30,4,9.6672,2,"Monitor",25,30,8,2,70,4,2,80,4,"Metro_label"
"353",30,5,8.5831,2,"Monitor",25,20,9,2,60,4,2,70,4,"Metro_label"
"354",30,6,6.5841,2,"Monitor",20,30,9,2,50,5,2,60,3,"Metro_label"
"355",30,7,5.6496,2,"Monitor",25,40,8,3,60,6,3,70,3,"Metro_label"
"356",30,8,3.4831,2,"Monitor",15,30,7,3,60,4,3,80,5,"RH_label"
"357",30,9,12.4673,2,"Monitor",20,40,8,1,50,5,1,80,3,"Metro_label"
"358",30,10,4.1804,2,"Monitor",15,40,7,1,50,6,1,70,5,"Metro_label"
"359",30,11,4.119,2,"Monitor",25,20,7,2,70,5,2,80,5,"RH_label"
"360",30,12,7.2632,2,"Monitor",25,30,9,1,70,6,1,60,4,"Bus_label"
"361",31,1,3.9757,4,"Monitor",25,20,8,1,60,4,1,60,3,"Metro_label"
"362",31,2,2.7832,4,"Monitor",20,40,8,2,70,4,2,70,5,"Bus_label"
"363",31,3,2.4997,4,"Monitor",20,30,8,2,60,5,2,60,5,"Metro_label"
"364",31,4,2.7499,4,"Monitor",25,40,7,2,70,6,2,80,5,"Metro_label"
"365",31,5,2.4143,4,"Monitor",20,40,7,3,60,6,3,60,4,"Metro_label"
"366",31,6,2.6199,4,"Monitor",25,20,9,3,50,4,3,80,3,"Metro_label"
"367",31,7,2.9831,4,"Monitor",15,20,9,2,50,6,2,80,4,"Metro_label"
"368",31,8,2.503,4,"Monitor",20,20,8,1,50,5,1,70,4,"Metro_label"
"369",31,9,2.4662,4,"Monitor",25,40,7,1,60,5,1,80,4,"Metro_label"
"370",31,10,2.1533,4,"Monitor",20,30,9,3,50,6,3,70,4,"Metro_label"
"371",31,11,3.714,4,"Monitor",15,30,7,1,70,4,1,60,3,"Bus_label"
"372",31,12,2.9997,4,"Monitor",15,30,9,3,70,5,3,70,5,"Metro_label"
"373",32,1,5.9734,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label"
"374",32,2,7.5318,3,"Monitor",20,30,8,1,70,6,1,80,5,"RH_label"
"375",32,3,9.1828,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label"
"376",32,4,5.7011,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label"
"377",32,5,5.2156,3,"Monitor",25,20,7,3,50,5,3,60,5,"RH_label"
"378",32,6,5.7639,3,"Monitor",15,20,7,2,60,5,2,70,3,"RH_label"
"379",32,7,10.2305,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label"
"380",32,8,4.814,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label"
"381",32,9,6.9686,3,"Monitor",15,40,9,2,70,6,2,60,4,"RH_label"
"382",32,10,6.8185,3,"Monitor",25,40,9,3,70,5,3,70,3,"RH_label"
"383",32,11,7.1178,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"384",32,12,4.4663,3,"Monitor",20,30,7,1,70,6,1,70,3,"RH_label"
"385",33,1,6.2853,1,"Monitor",20,20,7,2,70,4,2,70,4,"Bus_label"
"386",33,2,3.7183,1,"Monitor",20,40,7,3,50,5,3,60,4,"Metro_label"
"387",33,3,3.3334,1,"Monitor",25,30,8,3,60,6,3,70,3,"Metro_label"
"388",33,4,3.5339,1,"Monitor",25,30,7,1,50,4,1,70,4,"Metro_label"
"389",33,5,3.9168,1,"Monitor",25,30,9,2,60,5,2,60,5,"Bus_label"
"390",33,6,3.8994,1,"Monitor",20,20,9,3,70,4,3,70,5,"Bus_label"
"391",33,7,4.5817,1,"Monitor",15,20,9,1,70,5,1,80,3,"Metro_label"
"392",33,8,2.9477,1,"Monitor",15,40,8,3,70,5,3,80,4,"Metro_label"
"393",33,9,2.7329,1,"Monitor",20,20,9,1,60,6,1,80,5,"Metro_label"
"394",33,10,3.7012,1,"Monitor",15,20,8,1,60,6,1,60,5,"Metro_label"
"395",33,11,4.4663,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label"
"396",33,12,2.6529,1,"Monitor",15,30,7,2,50,6,2,80,3,"Metro_label"
"397",34,1,9.5432,1,"Monitor",20,20,7,2,70,4,2,70,4,"Metro_label"
"398",34,2,8.1364,1,"Monitor",20,40,7,3,50,5,3,60,4,"Metro_label"
"399",34,3,6.104,1,"Monitor",25,30,8,3,60,6,3,70,3,"Metro_label"
"400",34,4,8.2163,1,"Monitor",25,30,7,1,50,4,1,70,4,"Metro_label"
"401",34,5,9.4829,1,"Monitor",25,30,9,2,60,5,2,60,5,"Metro_label"
"402",34,6,10.2194,1,"Monitor",20,20,9,3,70,4,3,70,5,"Bus_label"
"403",34,7,8.1488,1,"Monitor",15,20,9,1,70,5,1,80,3,"Metro_label"
"404",34,8,8.9165,1,"Monitor",15,40,8,3,70,5,3,80,4,"Metro_label"
"405",34,9,6.3664,1,"Monitor",20,20,9,1,60,6,1,80,5,"Metro_label"
"406",34,10,6.96,1,"Monitor",15,20,8,1,60,6,1,60,5,"Metro_label"
"407",34,11,6.3693,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label"
"408",34,12,7.4457,1,"Monitor",15,30,7,2,50,6,2,80,3,"Metro_label"
"409",35,1,5.8961,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label"
"410",35,2,6.8801,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label"
"411",35,3,4.7511,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label"
"412",35,4,4.7317,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label"
"413",35,5,4.8946,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label"
"414",35,6,5.2823,3,"Monitor",15,20,7,2,60,5,2,70,3,"Metro_label"
"415",35,7,4.4644,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label"
"416",35,8,5.7137,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label"
"417",35,9,6.9315,3,"Monitor",15,40,9,2,70,6,2,60,4,"RH_label"
"418",35,10,7.2512,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label"
"419",35,11,5.9989,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"420",35,12,7.2322,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label"
"421",36,1,13.2222,3,"Monitor",25,40,9,1,50,4,1,60,5,"Bus_label"
"422",36,2,9.5287,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label"
"423",36,3,7.4498,3,"Monitor",15,30,8,3,50,4,3,80,5,"RH_label"
"424",36,4,6.0653,3,"Monitor",15,30,8,1,60,5,1,70,4,"RH_label"
"425",36,5,6.9647,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label"
"426",36,6,6.2663,3,"Monitor",15,20,7,2,60,5,2,70,3,"Metro_label"
"427",36,7,6.583,3,"Monitor",20,30,7,3,60,4,3,80,4,"RH_label"
"428",36,8,11.3829,3,"Monitor",20,40,9,2,60,4,2,80,3,"RH_label"
"429",36,9,4.9331,3,"Monitor",15,40,9,2,70,6,2,60,4,"RH_label"
"430",36,10,9.2306,3,"Monitor",25,40,9,3,70,5,3,70,3,"RH_label"
"431",36,11,5.2174,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"432",36,12,4.9027,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label"
"433",37,1,6.3901,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label"
"434",37,2,9.2332,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label"
"435",37,3,7.4927,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label"
"436",37,4,6.2313,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label"
"437",37,5,7.2123,3,"Monitor",25,20,7,3,50,5,3,60,5,"RH_label"
"438",37,6,5.7626,3,"Monitor",15,20,7,2,60,5,2,70,3,"RH_label"
"439",37,7,4.7941,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label"
"440",37,8,5.2494,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label"
"441",37,9,12.6999,3,"Monitor",15,40,9,2,70,6,2,60,4,"Metro_label"
"442",37,10,3.7825,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label"
"443",37,11,3.8019,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"444",37,12,4.7841,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label"
"445",38,1,6.9611,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label"
"446",38,2,5.3327,3,"Monitor",20,30,8,1,70,6,1,80,5,"RH_label"
"447",38,3,4.9849,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label"
"448",38,4,6.3037,3,"Monitor",15,30,8,1,60,5,1,70,4,"RH_label"
"449",38,5,6.3997,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label"
"450",38,6,5.3618,3,"Monitor",15,20,7,2,60,5,2,70,3,"RH_label"
"451",38,7,6.8301,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label"
"452",38,8,4.9301,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label"
"453",38,9,10.0203,3,"Monitor",15,40,9,2,70,6,2,60,4,"Bus_label"
"454",38,10,12.4473,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label"
"455",38,11,6.4683,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"456",38,12,6.5513,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label"
"457",39,1,15.1672,3,"Monitor",25,40,9,1,50,4,1,60,5,"Bus_label"
"458",39,2,12.416,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label"
"459",39,3,19.7814,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label"
"460",39,4,15.1334,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label"
"461",39,5,13.8542,3,"Monitor",25,20,7,3,50,5,3,60,5,"Bus_label"
"462",39,6,7.8193,3,"Monitor",15,20,7,2,60,5,2,70,3,"Metro_label"
"463",39,7,9.3404,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label"
"464",39,8,14.619,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label"
"465",39,9,8.1039,3,"Monitor",15,40,9,2,70,6,2,60,4,"Metro_label"
"466",39,10,24.8387,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label"
"467",39,11,7.2496,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label"
"468",39,12,5.3271,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label"
"469",40,1,5.812,1,"Monitor",20,20,7,2,70,4,2,70,4,"Metro_label"
"470",40,2,5.4504,1,"Monitor",20,40,7,3,50,5,3,60,4,"Metro_label"
"471",40,3,4.3995,1,"Monitor",25,30,8,3,60,6,3,70,3,"Metro_label"
"472",40,4,4.3983,1,"Monitor",25,30,7,1,50,4,1,70,4,"Metro_label"
"473",40,5,4.633,1,"Monitor",25,30,9,2,60,5,2,60,5,"Metro_label"
"474",40,6,5.0822,1,"Monitor",20,20,9,3,70,4,3,70,5,"Bus_label"
"475",40,7,6.5664,1,"Monitor",15,20,9,1,70,5,1,80,3,"RH_label"
"476",40,8,5.4865,1,"Monitor",15,40,8,3,70,5,3,80,4,"RH_label"
"477",40,9,5.6502,1,"Monitor",20,20,9,1,60,6,1,80,5,"Metro_label"
"478",40,10,6.399,1,"Monitor",15,20,8,1,60,6,1,60,5,"RH_label"
"479",40,11,8.8498,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label"
"480",40,12,6.7644,1,"Monitor",15,30,7,2,50,6,2,80,3,"Metro_label"
