"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"286",24,10,5.0661,1,"Smartphone",15,20,8,1,60,6,1,60,5,"Metro_label"
"287",24,11,6.1192,1,"Smartphone",15,40,8,2,50,4,2,60,3,"RH_label"
"288",24,12,12.9176,1,"Smartphone",15,30,7,2,50,6,2,80,3,"RH_label"
"289",25,1,6.6765,1,"Smartphone",20,20,7,2,70,4,2,70,4,"RH_label"
"290",25,2,5.0163,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label"
"291",25,3,3.1313,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Metro_label"
"292",25,4,2.8495,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label"
"293",25,5,5.7515,1,"Smartphone",25,30,9,2,60,5,2,60,5,"Metro_label"
"294",25,6,4.8998,1,"Smartphone",20,20,9,3,70,4,3,70,5,"RH_label"
"295",25,7,5.1663,1,"Smartphone",15,20,9,1,70,5,1,80,3,"RH_label"
"296",25,8,3.3332,1,"Smartphone",15,40,8,3,70,5,3,80,4,"Metro_label"
"297",25,9,6.9491,1,"Smartphone",20,20,9,1,60,6,1,80,5,"Metro_label"
"298",25,10,4.4441,1,"Smartphone",15,20,8,1,60,6,1,60,5,"RH_label"
"299",25,11,4.1511,1,"Smartphone",15,40,8,2,50,4,2,60,3,"Metro_label"
"300",25,12,4.5332,1,"Smartphone",15,30,7,2,50,6,2,80,3,"Metro_label"
"301",26,1,6.4391,4,"Smartphone",25,20,8,1,60,4,1,60,3,"Metro_label"
"302",26,2,5.8828,4,"Smartphone",20,40,8,2,70,4,2,70,5,"Bus_label"
"303",26,3,6.6807,4,"Smartphone",20,30,8,2,60,5,2,60,5,"Metro_label"
"304",26,4,5.6843,4,"Smartphone",25,40,7,2,70,6,2,80,5,"Metro_label"
"305",26,5,5.7831,4,"Smartphone",20,40,7,3,60,6,3,60,4,"Metro_label"
"306",26,6,6.2383,4,"Smartphone",25,20,9,3,50,4,3,80,3,"RH_label"
"307",26,7,5.4636,4,"Smartphone",15,20,9,2,50,6,2,80,4,"RH_label"
"308",26,8,8.8388,4,"Smartphone",20,20,8,1,50,5,1,70,4,"RH_label"
"309",26,9,5.6164,4,"Smartphone",25,40,7,1,60,5,1,80,4,"Metro_label"
"310",26,10,5.0509,4,"Smartphone",20,30,9,3,50,6,3,70,4,"Metro_label"
"311",26,11,6.0552,4,"Smartphone",15,30,7,1,70,4,1,60,3,"Bus_label"
"312",26,12,5.6656,4,"Smartphone",15,30,9,3,70,5,3,70,5,"RH_label"
"313",27,1,7.2238,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label"
"314",27,2,10.3996,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Metro_label"
"315",27,3,11.319,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Bus_label"
"316",27,4,12.7997,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label"
"317",27,5,6.7659,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label"
"318",27,6,9.4197,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label"
"319",27,7,11.6325,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label"
"320",27,8,7.9368,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label"
"321",27,9,6.8515,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label"
"322",27,10,6.5156,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label"
"323",27,11,9.0854,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label"
"324",27,12,6.683,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label"
"325",28,1,6.3216,4,"Smartphone",25,20,8,1,60,4,1,60,3,"Metro_label"
"326",28,2,9.5497,4,"Smartphone",20,40,8,2,70,4,2,70,5,"Bus_label"
"327",28,3,7.2287,4,"Smartphone",20,30,8,2,60,5,2,60,5,"Metro_label"
"328",28,4,3.0665,4,"Smartphone",25,40,7,2,70,6,2,80,5,"Bus_label"
"329",28,5,6.3623,4,"Smartphone",20,40,7,3,60,6,3,60,4,"Metro_label"
"330",28,6,5.3498,4,"Smartphone",25,20,9,3,50,4,3,80,3,"Metro_label"
"331",28,7,3.1811,4,"Smartphone",15,20,9,2,50,6,2,80,4,"Metro_label"
"332",28,8,3.4191,4,"Smartphone",20,20,8,1,50,5,1,70,4,"Metro_label"
"333",28,9,5.1331,4,"Smartphone",25,40,7,1,60,5,1,80,4,"Metro_label"
"334",28,10,3.9188,4,"Smartphone",20,30,9,3,50,6,3,70,4,"Metro_label"
"335",28,11,4.3163,4,"Smartphone",15,30,7,1,70,4,1,60,3,"Bus_label"
"336",28,12,3.8039,4,"Smartphone",15,30,9,3,70,5,3,70,5,"Metro_label"
"337",29,1,6.6942,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label"
"338",29,2,7.9182,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Metro_label"
"339",29,3,7.3473,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label"
"340",29,4,5.9997,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label"
"341",29,5,8.0964,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label"
"342",29,6,5.8182,2,"Smartphone",20,30,9,2,50,5,2,60,3,"RH_label"
"343",29,7,4.4328,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label"
"344",29,8,8.2329,2,"Smartphone",15,30,7,3,60,4,3,80,5,"RH_label"
"345",29,9,7.9351,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label"
"346",29,10,9.6864,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label"
"347",29,11,3.3324,2,"Smartphone",25,20,7,2,70,5,2,80,5,"RH_label"
"348",29,12,7.7348,2,"Smartphone",25,30,9,1,70,6,1,60,4,"RH_label"
"349",30,1,6.7865,2,"Smartphone",15,20,8,3,70,4,3,60,4,"RH_label"
"350",30,2,5.2197,2,"Smartphone",20,20,7,3,70,6,3,60,3,"RH_label"
"351",30,3,3.4332,2,"Smartphone",15,40,9,1,60,4,1,70,5,"RH_label"
"352",30,4,4.4969,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label"
"353",30,5,5.7005,2,"Smartphone",25,20,9,2,60,4,2,70,4,"RH_label"
"354",30,6,5.1512,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label"
"355",30,7,5.3997,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label"
"356",30,8,3.1293,2,"Smartphone",15,30,7,3,60,4,3,80,5,"RH_label"
"357",30,9,4.1374,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label"
"358",30,10,3.1497,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label"
"359",30,11,4.7858,2,"Smartphone",25,20,7,2,70,5,2,80,5,"RH_label"
"360",30,12,5.6857,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label"
"361",31,1,4.3402,4,"Smartphone",25,20,8,1,60,4,1,60,3,"Metro_label"
"362",31,2,3.4163,4,"Smartphone",20,40,8,2,70,4,2,70,5,"Bus_label"
"363",31,3,3.4804,4,"Smartphone",20,30,8,2,60,5,2,60,5,"Metro_label"
"364",31,4,3.1965,4,"Smartphone",25,40,7,2,70,6,2,80,5,"Metro_label"
"365",31,5,2.9343,4,"Smartphone",20,40,7,3,60,6,3,60,4,"Metro_label"
"366",31,6,3.1157,4,"Smartphone",25,20,9,3,50,4,3,80,3,"Metro_label"
"367",31,7,2.954,4,"Smartphone",15,20,9,2,50,6,2,80,4,"Metro_label"
"368",31,8,2.449,4,"Smartphone",20,20,8,1,50,5,1,70,4,"Metro_label"
"369",31,9,2.5143,4,"Smartphone",25,40,7,1,60,5,1,80,4,"Metro_label"
"370",31,10,2.4314,4,"Smartphone",20,30,9,3,50,6,3,70,4,"Metro_label"
"371",31,11,3.6219,4,"Smartphone",15,30,7,1,70,4,1,60,3,"Bus_label"
"372",31,12,2.3812,4,"Smartphone",15,30,9,3,70,5,3,70,5,"Metro_label"
"373",32,1,6.7949,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Metro_label"
"374",32,2,8.1523,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label"
"375",32,3,6.0666,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Metro_label"
"376",32,4,4.3985,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label"
"377",32,5,7.1997,1,"Smartphone",25,30,9,2,60,5,2,60,5,"RH_label"
"378",32,6,7.3162,1,"Smartphone",20,20,9,3,70,4,3,70,5,"RH_label"
"379",32,7,8.0624,1,"Smartphone",15,20,9,1,70,5,1,80,3,"RH_label"
"380",32,8,4.9484,1,"Smartphone",15,40,8,3,70,5,3,80,4,"Metro_label"
"381",32,9,4.4023,1,"Smartphone",20,20,9,1,60,6,1,80,5,"RH_label"
"382",32,10,6.2208,1,"Smartphone",15,20,8,1,60,6,1,60,5,"RH_label"
"383",32,11,5.0987,1,"Smartphone",15,40,8,2,50,4,2,60,3,"RH_label"
"384",32,12,4.0688,1,"Smartphone",15,30,7,2,50,6,2,80,3,"RH_label"
"385",33,1,12.2431,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label"
"386",33,2,9.3835,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label"
"387",33,3,11.1306,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label"
"388",33,4,13.6976,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label"
"389",33,5,10.3803,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label"
"390",33,6,16.1818,3,"Smartphone",15,20,7,2,60,5,2,70,3,"RH_label"
"391",33,7,11.2496,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label"
"392",33,8,15.2167,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label"
"393",33,9,17.4658,3,"Smartphone",15,40,9,2,70,6,2,60,4,"Bus_label"
"394",33,10,8.9308,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label"
"395",33,11,7.066,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label"
"396",33,12,5.6805,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label"
"397",34,1,8.2932,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Metro_label"
"398",34,2,6.128,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label"
"399",34,3,5.9008,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Metro_label"
"400",34,4,4.7996,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label"
"401",34,5,6.083,1,"Smartphone",25,30,9,2,60,5,2,60,5,"Metro_label"
"402",34,6,11.1495,1,"Smartphone",20,20,9,3,70,4,3,70,5,"RH_label"
"403",34,7,10.9169,1,"Smartphone",15,20,9,1,70,5,1,80,3,"RH_label"
"404",34,8,6.6828,1,"Smartphone",15,40,8,3,70,5,3,80,4,"RH_label"
"405",34,9,6.2849,1,"Smartphone",20,20,9,1,60,6,1,80,5,"Metro_label"
"406",34,10,5.5832,1,"Smartphone",15,20,8,1,60,6,1,60,5,"Metro_label"
"407",34,11,4.8628,1,"Smartphone",15,40,8,2,50,4,2,60,3,"Metro_label"
"408",34,12,3.6524,1,"Smartphone",15,30,7,2,50,6,2,80,3,"Metro_label"
"409",35,1,8.8083,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Metro_label"
"410",35,2,6.4828,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label"
"411",35,3,5.4698,1,"Smartphone",25,30,8,3,60,6,3,70,3,"Metro_label"
"412",35,4,3.7657,1,"Smartphone",25,30,7,1,50,4,1,70,4,"Metro_label"
"413",35,5,6.7658,1,"Smartphone",25,30,9,2,60,5,2,60,5,"Metro_label"
"414",35,6,6.5832,1,"Smartphone",20,20,9,3,70,4,3,70,5,"RH_label"
"415",35,7,4.2793,1,"Smartphone",15,20,9,1,70,5,1,80,3,"Metro_label"
"416",35,8,6.4668,1,"Smartphone",15,40,8,3,70,5,3,80,4,"Metro_label"
"417",35,9,7.5954,1,"Smartphone",20,20,9,1,60,6,1,80,5,"Metro_label"
"418",35,10,6.4535,1,"Smartphone",15,20,8,1,60,6,1,60,5,"Metro_label"
"419",35,11,6.1785,1,"Smartphone",15,40,8,2,50,4,2,60,3,"Metro_label"
"420",35,12,6.0682,1,"Smartphone",15,30,7,2,50,6,2,80,3,"Metro_label"
"421",36,1,4.465,4,"Smartphone",25,20,8,1,60,4,1,60,3,"RH_label"
"422",36,2,4.3536,4,"Smartphone",20,40,8,2,70,4,2,70,5,"Bus_label"
"423",36,3,6.2856,4,"Smartphone",20,30,8,2,60,5,2,60,5,"Bus_label"
"424",36,4,3.6986,4,"Smartphone",25,40,7,2,70,6,2,80,5,"Metro_label"
"425",36,5,3.1498,4,"Smartphone",20,40,7,3,60,6,3,60,4,"Metro_label"
"426",36,6,3.6026,4,"Smartphone",25,20,9,3,50,4,3,80,3,"RH_label"
"427",36,7,4.3188,4,"Smartphone",15,20,9,2,50,6,2,80,4,"Metro_label"
"428",36,8,5.3952,4,"Smartphone",20,20,8,1,50,5,1,70,4,"Metro_label"
"429",36,9,4.0829,4,"Smartphone",25,40,7,1,60,5,1,80,4,"Metro_label"
"430",36,10,3.6983,4,"Smartphone",20,30,9,3,50,6,3,70,4,"Metro_label"
"431",36,11,4.6333,4,"Smartphone",15,30,7,1,70,4,1,60,3,"RH_label"
"432",36,12,4.9185,4,"Smartphone",15,30,9,3,70,5,3,70,5,"RH_label"
"433",37,1,3.8805,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label"
"434",37,2,4.5019,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label"
"435",37,3,3.565,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label"
"436",37,4,5.755,3,"Smartphone",15,30,8,1,60,5,1,70,4,"RH_label"
"437",37,5,3.7861,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label"
"438",37,6,2.3149,3,"Smartphone",15,20,7,2,60,5,2,70,3,"Metro_label"
"439",37,7,5.3814,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label"
"440",37,8,2.9881,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label"
"441",37,9,5.6328,3,"Smartphone",15,40,9,2,70,6,2,60,4,"RH_label"
"442",37,10,3.8032,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label"
"443",37,11,5.4,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label"
"444",37,12,2.8631,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label"
"445",38,1,7.3769,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label"
"446",38,2,9.7299,3,"Smartphone",20,30,8,1,70,6,1,80,5,"RH_label"
"447",38,3,7.3816,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label"
"448",38,4,8.4307,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label"
"449",38,5,8.6995,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label"
"450",38,6,5.9833,3,"Smartphone",15,20,7,2,60,5,2,70,3,"RH_label"
"451",38,7,7.0314,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label"
"452",38,8,7.0637,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label"
"453",38,9,7.5487,3,"Smartphone",15,40,9,2,70,6,2,60,4,"Bus_label"
"454",38,10,6.9143,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label"
"455",38,11,6.1329,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label"
"456",38,12,6.9467,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label"
"457",39,1,5.2274,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Bus_label"
"458",39,2,5.2003,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label"
"459",39,3,6.3179,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label"
"460",39,4,5.6685,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label"
"461",39,5,4.1836,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label"
"462",39,6,4.5003,3,"Smartphone",15,20,7,2,60,5,2,70,3,"Metro_label"
"463",39,7,8.0303,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label"
"464",39,8,7.8799,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label"
"465",39,9,8.5552,3,"Smartphone",15,40,9,2,70,6,2,60,4,"Metro_label"
"466",39,10,9.4999,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label"
"467",39,11,4.9895,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label"
"468",39,12,10.7112,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label"
"469",40,1,11.0418,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label"
"470",40,2,8.1481,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label"
"471",40,3,10.5967,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label"
"472",40,4,5.8442,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label"
"473",40,5,6.7996,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label"
"474",40,6,5.4335,3,"Smartphone",15,20,7,2,60,5,2,70,3,"Metro_label"
"475",40,7,6.0331,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label"
"476",40,8,4.7791,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label"
"477",40,9,7.2792,3,"Smartphone",15,40,9,2,70,6,2,60,4,"Bus_label"
"478",40,10,5.0332,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label"
"479",40,11,3.3798,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label"
"480",40,12,4.898,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label"
