"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"231",20,3,2.5256,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"232",20,4,2.0901,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"233",20,5,1.8366,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label"
"234",20,6,1.5199,1,"Laptop",20,20,9,3,70,4,3,70,5,"Metro_label"
"235",20,7,2.3537,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label"
"236",20,8,2.0039,1,"Laptop",15,40,8,3,70,5,3,80,4,"Metro_label"
"237",20,9,1.933,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label"
"238",20,10,3.2618,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label"
"239",20,11,2.0534,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label"
"240",20,12,2.2645,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label"
"241",21,1,7.8815,3,"Laptop",25,40,9,1,50,4,1,60,5,"Metro_label"
"242",21,2,7.7354,3,"Laptop",20,30,8,1,70,6,1,80,5,"Metro_label"
"243",21,3,6.8625,3,"Laptop",15,30,8,3,50,4,3,80,5,"RH_label"
"244",21,4,3.9734,3,"Laptop",15,30,8,1,60,5,1,70,4,"Metro_label"
"245",21,5,4.4716,3,"Laptop",25,20,7,3,50,5,3,60,5,"Metro_label"
"246",21,6,3.633,3,"Laptop",15,20,7,2,60,5,2,70,3,"Metro_label"
"247",21,7,3.314,3,"Laptop",20,30,7,3,60,4,3,80,4,"RH_label"
"248",21,8,11.6162,3,"Laptop",20,40,9,2,60,4,2,80,3,"Metro_label"
"249",21,9,3.6151,3,"Laptop",15,40,9,2,70,6,2,60,4,"Metro_label"
"250",21,10,7.2351,3,"Laptop",25,40,9,3,70,5,3,70,3,"Metro_label"
"251",21,11,6.7287,3,"Laptop",25,20,8,2,50,6,2,70,5,"Metro_label"
"252",21,12,4.3663,3,"Laptop",20,30,7,1,70,6,1,70,3,"Metro_label"
"253",22,1,7.1331,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"254",22,2,7.1326,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label"
"255",22,3,6.5636,4,"Laptop",20,30,8,2,60,5,2,60,5,"Metro_label"
"256",22,4,7.0805,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"257",22,5,6.6289,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"258",22,6,5.6042,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"259",22,7,9.1778,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"260",22,8,6.9821,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"261",22,9,9.0272,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
