inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,2.4846,-0.429166667,-0.240740741,1,0,0,-0.008333333,-0.335185185,1,0,0,calibration_square,0,0,0,10,1,0,-0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.329166667,-0.318518519,1,0,0,,0,1,1,15,1,0.33,-0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.664583333,-0.001851852,1,0,0,calibration_square,0,2,2,2,1,-0.67,0,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.332291667,0.662962963,1,0,0,calibration_square,0,3,3,8,1,-0.33,0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.334375,-0.662962963,1,0,0,calibration_square,0,4,4,14,1,0.33,-0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.007291667,0.675925926,1,0,0,calibration_square,0,5,5,13,1,0,0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.66875,-0.655555556,1,0,0,,0,6,6,20,1,0.67,-0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.328125,-0.677777778,1,0,0,calibration_square,0,7,7,4,1,-0.33,-0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.671875,0.659259259,1,0,0,,0,8,8,19,1,0.67,0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.669791667,0.327777778,1,0,0,calibration_square,0,9,9,3,1,-0.67,0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.00625,0.32037037,1,0,0,calibration_square,0,10,10,12,1,0,0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.002083333,-0.67037037,1,0,0,calibration_square,0,11,11,9,1,0,-0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.339583333,0.333333333,1,0,0,calibration_square,0,12,12,7,1,-0.33,0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.3375,0.32962963,1,0,0,calibration_square,0,13,13,17,1,0.33,0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.667708333,-0.333333333,1,0,0,calibration_square,0,14,14,1,1,-0.67,-0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.335416667,0,1,0,0,calibration_square,0,15,15,6,1,-0.33,0,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.328125,0.668518519,1,0,0,calibration_square,0,16,16,18,1,0.33,0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.335416667,0.007407407,1,0,0,calibration_square,0,17,17,16,1,0.33,0,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.334375,-0.327777778,1,0,0,calibration_square,0,18,18,5,1,-0.33,-0.33,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.008333333,0.011111111,1,0,0,,0,19,19,11,1,0,0,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.676041667,-0.661111111,1,0,0,calibration_square,0,20,20,0,1,-0.67,-0.67,12,001,2024-12-03_10h34.01.838,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
