inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,calibrationClick.clicked_name,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,1.9324,0.064583333,0.277777778,1,0,0,-0.34375,0.674074074,1,0,0,0,0,0,8,1,-0.33,0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.004166667,-0.32962963,1,0,0,0,1,1,10,1,0,-0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.323958333,0.011111111,1,0,0,0,2,2,6,1,-0.33,0,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.334375,-0.318518519,1,0,0,0,3,3,5,1,-0.33,-0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.683333333,0.014814815,1,0,0,0,4,4,2,1,-0.67,0,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.005208333,0.344444444,1,0,0,0,5,5,12,1,0,0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.005208333,-0.674074074,1,0,0,0,6,6,9,1,0,-0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.673958333,0.677777778,1,0,0,0,7,7,19,1,0.67,0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.323958333,-0.005555556,1,0,0,0,8,8,16,1,0.33,0,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.33125,-0.674074074,1,0,0,0,9,9,4,1,-0.33,-0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.664583333,-0.311111111,1,0,0,0,10,10,1,1,-0.67,-0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.327083333,0.353703704,1,0,0,0,11,11,7,1,-0.33,0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.670833333,-0.65,1,0,0,0,12,12,0,1,-0.67,-0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.014583333,0.681481481,1,0,0,0,13,13,13,1,0,0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.665625,0.346296296,1,0,0,0,14,14,3,1,-0.67,0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.330208333,-0.335185185,1,0,0,0,15,15,15,1,0.33,-0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.630208333,-0.57037037,1,0,0,0,16,16,20,1,0.67,-0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.303125,-0.65,1,0,0,0,17,17,14,1,0.33,-0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.004166667,0.024074074,1,0,0,0,18,18,11,1,0,0,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.323958333,0.666666667,1,0,0,0,19,19,18,1,0.33,0.67,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.33125,0.322222222,1,0,0,0,20,20,17,1,0.33,0.33,26,001,2024-12-04_14h07.30.120,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
