inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,2.8153,0.008333333,0.453703704,1,0,0,-0.338541667,0.677777778,1,0,0,calibration_square,0,0,0,8,1,-0.33,0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.316666667,0.67037037,1,0,0,,0,1,1,18,1,0.33,0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.336458333,-0.003703704,1,0,0,calibration_square,0,2,2,6,1,-0.33,0,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.3375,0.32962963,1,0,0,calibration_square,0,3,3,7,1,-0.33,0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.009375,0.331481481,1,0,0,calibration_square,0,4,4,12,1,0,0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.688541667,-0.009259259,1,0,0,,0,5,5,2,1,-0.67,0,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.642708333,-0.681481481,1,0,0,,0,6,6,20,1,0.67,-0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.365625,-0.67962963,1,0,0,,0,7,7,4,1,-0.33,-0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.33125,-0.333333333,1,0,0,calibration_square,0,8,8,5,1,-0.33,-0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.671875,-0.32962963,1,0,0,calibration_square,0,9,9,1,1,-0.67,-0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.691666667,0.392592593,1,0,0,,0,10,10,3,1,-0.67,0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.054166667,-0.598148148,1,0,0,,0,11,11,9,1,0,-0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.021875,0.648148148,1,0,0,,0,12,12,13,1,0,0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.658333333,-0.711111111,1,0,0,,0,13,13,0,1,-0.67,-0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2875,-0.001851852,1,0,0,,0,14,14,16,1,0.33,0,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.009375,-0.009259259,1,0,0,calibration_square,0,15,15,11,1,0,0,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.328125,-0.698148148,1,0,0,,0,16,16,14,1,0.33,-0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.658333333,0.688888889,1,0,0,,0,17,17,19,1,0.67,0.67,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.016666667,-0.314814815,1,0,0,,0,18,18,10,1,0,-0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.31875,-0.37962963,1,0,0,,0,19,19,15,1,0.33,-0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.353125,0.359259259,1,0,0,,0,20,20,17,1,0.33,0.33,05,001,2024-12-01_15h55.13.167,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
