inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,2.2848,0.258333333,-0.327777778,1,0,0,0,0.664814815,1,0,0,calibration_square,0,0,0,13,1,0,0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.673958333,0.661111111,1,0,0,calibration_square,0,1,1,19,1,0.67,0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.677083333,-0.677777778,1,0,0,calibration_square,0,2,2,0,1,-0.67,-0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.655208333,-0.683333333,1,0,0,,0,3,3,20,1,0.67,-0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.79375,-0.372222222,1,0,0,,0,4,4,1,1,-0.67,-0.33,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.360416667,-0.383333333,1,0,0,,0,5,5,15,1,0.33,-0.33,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.017708333,-0.374074074,1,0,0,,0,6,6,10,1,0,-0.33,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.009375,-0.1,1,0,0,,0,7,7,11,1,0,0,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.705208333,0.264814815,1,0,0,,0,8,8,3,1,-0.67,0.33,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.635416667,-0.046296296,1,0,0,,0,9,9,2,1,-0.67,0,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.434375,0.185185185,1,0,0,,0,10,10,17,1,0.33,0.33,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.36875,-0.146296296,1,0,0,,0,11,11,16,1,0.33,0,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.039583333,-0.677777778,1,0,0,,0,12,12,9,1,0,-0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.367708333,0.725925926,1,0,0,,0,13,13,18,1,0.33,0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.348958333,-0.664814815,1,0,0,,0,14,14,4,1,-0.33,-0.67,19,001,2024-12-02_18h56.51.953,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
