inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,2.6493,-0.203125,-0.162962963,1,0,0,-0.00625,0.32962963,1,0,0,calibration_square,0,0,0,12,1,0,0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.327083333,0.003703704,1,0,0,calibration_square,0,1,1,6,1,-0.33,0,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.670833333,0.007407407,1,0,0,calibration_square,0,2,2,2,1,-0.67,0,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.004166667,-0.32037037,1,0,0,calibration_square,0,3,3,10,1,0,-0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.325,-0.318518519,1,0,0,,0,4,4,15,1,0.33,-0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.328125,-0.005555556,1,0,0,calibration_square,0,5,5,16,1,0.33,0,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.68125,-0.662962963,1,0,0,,0,6,6,0,1,-0.67,-0.67,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.667708333,0.325925926,1,0,0,calibration_square,0,7,7,3,1,-0.67,0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.327083333,-0.659259259,1,0,0,,0,8,8,4,1,-0.33,-0.67,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.003125,0.674074074,1,0,0,calibration_square,0,9,9,13,1,0,0.67,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.003125,-0.003703704,1,0,0,calibration_square,0,10,10,11,1,0,0,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.678125,-0.337037037,1,0,0,calibration_square,0,11,11,1,1,-0.67,-0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.328125,-0.338888889,1,0,0,calibration_square,0,12,12,5,1,-0.33,-0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.330208333,0.333333333,1,0,0,calibration_square,0,13,13,7,1,-0.33,0.33,02,001,2024-12-03_10h26.38.780,Attention_exp_legacy,2023.1.0,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
