inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,calibrationClick.clicked_name,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,1.7802,-0.91875,0.148148148,1,0,0,0.339583333,0.681481481,0,0,0,0,0,0,18,1,0.33,0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.013541667,0.694444444,1,0,0,0,1,1,13,1,0,0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.665625,0.012962963,1,0,0,0,2,2,2,1,-0.67,0,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.341666667,-0.662962963,1,0,0,0,3,3,4,1,-0.33,-0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.017708333,0.012962963,1,0,0,0,4,4,11,1,0,0,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.335416667,0.009259259,1,0,0,0,5,5,6,1,-0.33,0,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.330208333,0.674074074,1,0,0,0,6,6,8,1,-0.33,0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.326041667,0.331481481,1,0,0,0,7,7,17,1,0.33,0.33,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.013541667,-0.668518519,1,0,0,0,8,8,9,1,0,-0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.684375,-0.659259259,1,0,0,0,9,9,0,1,-0.67,-0.67,17,001,2024-12-04_14h25.08.561,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
