inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,1.2473,0.24375,-0.190740741,1,0,0,-0.666666667,0.337037037,1,0,0,calibration_square,0,0,0,3,1,-0.67,0.33,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.671875,0.677777778,1,0,0,calibration_square,0,1,1,19,1,0.67,0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.332291667,0.361111111,1,0,0,,0,2,2,7,1,-0.33,0.33,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.336458333,0.005555556,1,0,0,calibration_square,0,3,3,16,1,0.33,0,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.673958333,0.011111111,1,0,0,,0,4,4,2,1,-0.67,0,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.001041667,0,1,0,0,calibration_square,0,5,5,11,1,0,0,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.010416667,0.688888889,1,0,0,,0,6,6,13,1,0,0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.008333333,-0.668518519,1,0,0,calibration_square,0,7,7,9,1,0,-0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.660416667,-0.648148148,1,0,0,,0,8,8,0,1,-0.67,-0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.338541667,0.012962963,1,0,0,,0,9,9,6,1,-0.33,0,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.320833333,-0.677777778,1,0,0,calibration_square,0,10,10,4,1,-0.33,-0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.329166667,0.681481481,1,0,0,,0,11,11,18,1,0.33,0.67,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.332291667,-0.333333333,1,0,0,calibration_square,0,12,12,15,1,0.33,-0.33,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.330208333,-0.331481481,1,0,0,calibration_square,0,13,13,5,1,-0.33,-0.33,21,001,2024-12-02_13h10.17.060,Attention_exp_legacy,2023.1.0,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
