inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,calibrationClick.clicked_name,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,3.9614,-0.207291667,-0.546296296,1,0,0,-0.676041667,0.011111111,1,0,0,0,0,0,2,1,-0.67,0,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.670833333,-0.672222222,1,0,0,0,1,1,20,1,0.67,-0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.670833333,-0.324074074,1,0,0,0,2,2,1,1,-0.67,-0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.002083333,0.007407407,1,0,0,0,3,3,11,1,0,0,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.004166667,0.687037037,1,0,0,0,4,4,13,1,0,0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.335416667,0.337037037,1,0,0,0,5,5,17,1,0.33,0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.328125,-0.681481481,1,0,0,0,6,6,4,1,-0.33,-0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.676041667,-0.677777778,1,0,0,0,7,7,0,1,-0.67,-0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.001041667,0.335185185,1,0,0,0,8,8,12,1,0,0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.333333333,-0.322222222,1,0,0,0,9,9,15,1,0.33,-0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.333333333,0.342592593,1,0,0,0,10,10,7,1,-0.33,0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.005208333,-0.333333333,1,0,0,0,11,11,10,1,0,-0.33,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,calibration_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.671875,0.685185185,1,0,0,0,12,12,19,1,0.67,0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.321875,0.690740741,1,0,0,0,13,13,8,1,-0.33,0.67,33,001,2024-12-02_15h17.41.307,Attention_exp_legacy,2023.1.0,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
