inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trialsc.thisRepN,trialsc.thisTrialN,trialsc.thisN,trialsc.thisIndex,trialsc.ran,calibration_x,calibration_y,participant,session,date,expName,psychopyVersion,OS,frameRate,ScreenRes_pixels,Camera_pixels,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Choice,Trial,TrialDuration,MOUSE_GAZE,ET_GAZE,ET_GAZE_x_T,time,unixTime,ET_GAZE_NF,Loc_Option1_label,Loc_Option2_label,Loc_Cost_label,Loc_Qual_label,Loc_Option1_cost,Loc_Option2_cost,Loc_Option1_quality,Loc_Option2_quality,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Device,cost1,qual1,cost2,qual2
space,1.3488,0.15,0.057407407,1,0,0,0.003125,-0.007407407,1,0,0,calibration_square,0,0,0,11,1,0,0,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.002083333,-0.309259259,1,0,0,,0,1,1,10,1,0,-0.33,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.332291667,0.324074074,1,0,0,calibration_square,0,2,2,7,1,-0.33,0.33,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.660416667,-0.664814815,1,0,0,calibration_square,0,3,3,0,1,-0.67,-0.67,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.680208333,-0.327777778,1,0,0,,0,4,4,1,1,-0.67,-0.33,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.673958333,0.003703704,1,0,0,calibration_square,0,5,5,2,1,-0.67,0,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.00625,-0.666666667,1,0,0,calibration_square,0,6,6,9,1,0,-0.67,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.336458333,0.674074074,1,0,0,calibration_square,0,7,7,18,1,0.33,0.67,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.334375,-0.662962963,1,0,0,calibration_square,0,8,8,4,1,-0.33,-0.67,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.002083333,0.668518519,1,0,0,calibration_square,0,9,9,13,1,0,0.67,38,001,2024-11-30_11h48.02.466,Attention_exp_legacy,2023.1.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
