"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_bus",0,NA,NA,NA,NA
"b_metro",0.891754243514661,0.181361971744841,4.91698582087141,0.219816480209724,4.05681249496785
"b_RH",-2.29941124022534,0.78349465397932,-2.93481420523647,0.993643542627899,-2.31412085076713
"b_time",-0.0998186032106583,0.0104789636078514,-9.52561788990936,0.0159675464859294,-6.25134257781046
"b_cost",-0.126429697431601,0.0315752213151003,-4.00407953343903,0.0303211248319213,-4.16969021210252
"b_comfort",0.210751710536524,0.0908053709793401,2.32091679449747,0.103475002995099,2.03674031830185
