"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_bus",0,NA,NA,NA,NA
"b_metro",0.850005355870475,0.171004908077833,4.97064888619218,0.205103921466268,4.14426671998209
"b_RH",-2.59789832378636,0.774372853656722,-3.35484167803486,1.11897369964047,-2.32167952170911
"b_time",-0.084289857497725,0.0104164399455155,-8.09200244408008,0.0175602682085593,-4.80003246514425
"b_cost",-0.112411652769385,0.0314657602817554,-3.57250712402344,0.0382151790168548,-2.94154458153411
"b_comfort",0.399880707957198,0.0951214258586676,4.20389732752056,0.108402696866149,3.68884464609727
