"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_bus",0,NA,NA,NA,NA
"b_metro",0.95070574539133,0.168032379952937,5.65787228424431,0.162956179415362,5.83411901777631
"b_RH",-2.21243675601295,0.571294713224534,-3.87267150351416,0.799097450731627,-2.76866952082917
"b_time",-0.137276256743531,0.0188659821083093,-7.27639069916583,0.0308238882664481,-4.45356716702599
"b_cost",-0.282417926947817,0.0412044087117923,-6.85407061470563,0.0663781073015285,-4.25468484156844
"b_comfort",0.865899633630776,0.122936582590483,7.0434659511823,0.156470431604292,5.53395056658759
"b_time_att",1.92779648961932,0.845435293767408,2.28024131927202,1.17056762160552,1.64689032400812
"b_cost_att",1.91729529932266,0.591953843532802,3.23892702153968,0.702706988153293,2.72844205571556
"b_comfort_att",-0.42224574016857,0.448376889811796,-0.941720569821976,0.555245469482977,-0.760466790592184
