"b_metro","b_RH","b_time","b_cost","b_comfort","b_time_att","b_cost_att","b_comfort_att","logLike"
0,0,0,0,0,0,0,0,-527.333898560692
0.0893396353525505,-0.0514141260864098,-0.00589724475218752,-0.00715846280323162,0.0124468658238683,-4.18220225032897e-07,-4.18220225032897e-07,-4.18220225032897e-07,-503.19188749205
0.125089787835293,-0.179987998026139,-0.00412218753746845,-0.0384357846592507,0.216826193771356,6.83609810625928,1.04624941783879,-17.8588892873149,-465.675029551008
0.214802164718709,-0.388408221037607,-0.0143943155815209,-0.0472792047815245,0.216674834592611,18.1952641957661,0.824899749498341,-17.8695137378526,-430.507969223344
0.319751983986127,-0.616030377169161,-0.0259860648630288,-0.0583635146762449,0.216629674060297,18.1956245024882,0.584202347490254,-17.8631719782935,-396.689556496531
0.446769399557113,-0.867338457120958,-0.0394034296896509,-0.0729393913562729,0.216679876188048,18.1983048117611,0.325047393673709,-17.7544582343654,-364.985989603949
0.578818906692575,-0.896793238917381,-0.0440917934043569,-0.0844764592966492,0.207907037439756,18.1103592120294,0.518964557823286,-19.3585920389445,-347.217577125505
1.05258491557793,-1.31497511315845,-0.0642084592551959,-0.1379814493738,-0.677828922178164,42.5978730781597,-0.562584696566908,-26.1119278520398,-311.920030523938
1.41717248597443,-1.98446395618309,-0.0983982292467729,-0.181802258415971,0.359100861081135,14.7628901292447,-0.360321763577575,-36.4017834503209,-297.918895303885
1.28535170061503,-2.14133383531409,-0.102371062734568,-0.175149545865372,0.359100861081135,119.142791526964,0.431614298411015,-36.4017834503209,-292.946962457123
1.18390284729466,-2.4405791791821,-0.112278963850784,-0.185452424169669,0.359100861081135,119.142791526964,0.547920983801428,-36.4017834503209,-291.313912821928
1.1218241385036,-2.56272008018468,-0.115632143433891,-0.193151643690762,0.415711603817254,120.740795879915,0.667388138677738,-34.0353711307643,-290.873085495765
1.08490502340302,-2.70748790387325,-0.11944926287572,-0.197674110496999,0.295597805699325,119.811193967965,0.679883350021148,-31.5841368086767,-290.725490984206
1.08426199236434,-2.72821817730059,-0.119681281092516,-0.197937670322122,0.291741822697019,119.773799085067,0.674878396239183,-31.9048660661787,-290.708228455005
1.08374638392304,-2.77225143886435,-0.120292270931706,-0.198145488520798,0.27346763312528,119.483927321661,0.659463196518883,-32.4012584928228,-290.68646443311
1.07938965419605,-2.8128838543266,-0.121213608131608,-0.198413728118782,2.02500132490389,74.3020879469413,0.655381925230253,-70.0547323358992,-290.676319542449
1.07337750727463,-2.87428285371202,-0.122619827355608,-0.198748083320642,0.676121569228662,107.337856223822,0.646329862329562,-42.28482011215,-290.674838403685
1.0746308904876,-2.8532378156439,-0.122199687464613,-0.19870903011589,-0.180329804124332,129.717222464433,0.654148669574057,-23.6644906399104,-290.673207072262
1.07472119062202,-2.85040400102529,-0.122166963559174,-0.198709106808618,-0.0016925981148061,125.224209885582,0.655426760649175,-27.3768401902656,-290.673156999677
1.07485206756127,-2.84791429260297,-0.122158512930837,-0.198710546560967,-0.928728627315704,148.714811239282,0.656139730620208,-7.61616213720999,-290.67220847
1.07492329790287,-2.84796103531698,-0.122157086831811,-0.198708167858721,-0.911152475257399,148.662419971347,0.656080815870962,-7.19797084773811,-290.671736087954
1.07511757045424,-2.84799759275577,-0.122156631771043,-0.19869517666259,-0.879346088269429,148.664815659596,0.655900469013349,-6.36039810830377,-290.670351510414
1.07568146447319,-2.84796156997327,-0.1221596510468,-0.198652249245263,-0.81912956019177,148.253822899725,0.655354107158977,-5.90998472267606,-290.669512613442
1.0770619425776,-2.84762123967237,-0.122171478757573,-0.198558271830818,-0.841895208553972,148.608471400037,0.653952667057457,-5.50234146508197,-290.668858086888
1.07825051322969,-2.84721845989618,-0.122186358090549,-0.19848164681033,-0.811890411179187,148.608471400037,0.653336263179166,-5.47129675283409,-290.66866238116
1.0796977803784,-2.84658180540722,-0.122199683091696,-0.198397127235565,-0.824955403715562,148.814159792301,0.653033312812375,-5.44677810890261,-290.668505377736
1.08087123457928,-2.84540909080635,-0.122187206869351,-0.198296705446514,-0.825473635144899,148.946201380862,0.653423447540414,-5.37749144201778,-290.668438695611
1.08150393452793,-2.843680881648,-0.122151552002594,-0.198251307624146,-0.825115117506924,149.059278687241,0.653700877265478,-5.36003630981127,-290.668419490903
1.08170669028022,-2.84250324125874,-0.122126059551364,-0.198233432365157,-0.825106760614843,149.102348203394,0.65356802573559,-5.35473642686137,-290.668413356172
1.08168068626796,-2.84193904651759,-0.122113196808905,-0.198230640549302,-0.825106881095747,149.119808145698,0.653482049431998,-5.35655228290584,-290.668411593274
1.08160925940996,-2.84185715410147,-0.122111461257217,-0.19823304486629,-0.825137109498689,149.122308705485,0.653462188111822,-5.35875447424612,-290.668411270339
1.08157282437733,-2.84189785551206,-0.122112633979824,-0.198234867370208,-0.825133010330498,149.122266341164,0.653476504121583,-5.35963597430312,-290.668411225803
1.08156635618153,-2.84192220026479,-0.122113366272388,-0.198235348674307,-0.8251291774506,149.122442820556,0.6534877043549,-5.3596983205098,-290.668411221989
